threshold,min_area,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,pixel_precision_defect_macro,pixel_recall_defect_macro,pixel_f1_defect_macro,pixel_precision_labeled_micro,pixel_recall_labeled_micro,pixel_f1_labeled_micro,pixel_auprc_all_labeled,component_recall_3px,component_precision_3px,component_f1_3px,boundary_f1_3px,stage2_score
0.3,8,0.29642570146617836,0.21289645899265505,1.0,1.0,59,59,7435294.0,126021.93220338984,89084.0,298013.2,121322.72881355933,83810.0,291133.6,305473.0,0.21640254940053308,0.9838111573993709,0.29642570141157154,0.02900609882263605,0.9728900511045061,0.05633267473469956,0.87237801721874,1.0,0.3105183958051325,0.41257706147352646,0.0896575115667487,-1.5035742985338216
0.3,16,0.29780255459568333,0.2139785650295909,1.0,1.0,59,59,7431129.0,125951.33898305085,89084.0,297685.1,121322.72881355933,83810.0,291133.6,305473.0,0.21751768497043514,0.9837735436176812,0.2978025545400631,0.029023357468038396,0.9728834840900942,0.05636521074072159,0.87237801721874,1.0,0.3568907111265241,0.4617746807221385,0.0910219050215198,-1.5021974454043168
0.3,24,0.2989113653645345,0.21485236820547163,1.0,1.0,59,59,7426937.0,125880.28813559322,89063.0,297576.2,121322.72881355933,83810.0,291133.6,305473.0,0.21843270723168992,0.9837735436176812,0.29891136530806434,0.029037762556964854,0.9728834840900942,0.05639237555075512,0.87237801721874,1.0,0.3725267231564093,0.4804675154624633,0.0921689671679606,-1.5010886346354655
0.3,32,0.3000802987909039,0.2157907646129411,1.0,1.0,59,59,7423197.0,125816.89830508475,89063.0,297576.2,121322.72881355933,83810.0,291133.6,305473.0,0.21940809222158822,0.9837735436176812,0.3000802987336643,0.02905275054813051,0.9728834840900942,0.05642063875626057,0.87237801721874,1.0,0.3936595713123149,0.5044935807156107,0.09349048813639924,-1.4999197012090961
0.3,48,0.3020653657308168,0.2174306254461601,1.0,1.0,59,59,7417439.0,125719.30508474576,89063.0,297576.2,121322.72881355933,83810.0,291133.6,305473.0,0.22112113218836926,0.9837735436176812,0.30206536567215775,0.029075301511977698,0.9728834840900942,0.056463162043028356,0.87237801721874,1.0,0.4282218485632584,0.5400400211028024,0.09590122518768504,-1.4979346342691833
0.32,0,0.3617303785647904,0.26377984884463523,1.0,1.0,59,59,4595158.0,77884.03389830509,16040.0,270431.1,73905.96610169491,16035.0,270347.8,281874.0,0.2697365926415203,0.979993699501039,0.36173037848131273,0.04642900850388272,0.9701502926918324,0.08861702404613794,0.87237801721874,0.9984202211690363,0.17074694680066088,0.2702218056812604,0.15072968925916083,-1.4382696214352095
0.32,8,0.36373269247089113,0.26550044152285684,1.0,1.0,59,59,4593122.0,77849.52542372882,16035.0,270417.3,73905.96610169491,16035.0,270347.8,281874.0,0.27156390222686394,0.9799711312320251,0.36373269238624106,0.04644948222401819,0.9701463524831851,0.08865429940964226,0.87237801721874,0.9984202211690363,0.3626202861712461,0.46887597481537957,0.15487561280560855,-1.4362673075291088
0.32,16,0.3654682303683032,0.2669917366723443,1.0,1.0,59,59,4590970.0,77813.05084745762,16035.0,270417.3,73905.96610169491,16035.0,270347.8,281874.0,0.2732457239547095,0.9799711312320251,0.36546823028265685,0.04647030616570447,0.9701463524831851,0.08869222758035768,0.87237801721874,0.9984202211690363,0.4104390292796384,0.5208748184426807,0.15883734695703197,-1.4345317696316968
0.32,24,0.36684403360845147,0.26814261953795115,1.0,0.9661016949152542,59,57,4589438.0,77787.08474576271,16035.0,270415.0,73905.30508474576,16035.0,270347.8,281874.0,0.27441304107824815,0.9799711312320251,0.3668440335221434,0.04648665460673218,0.9701463524831851,0.08872200310505571,0.87237801721874,0.9984202211690363,0.4425906347092682,0.5537066397426145,0.16195199539707875,-1.365359356222057
0.32,32,0.3679963484723727,0.2691476351923509,1.0,0.9661016949152542,59,57,4587882.0,77760.71186440678,16035.0,270415.0,73905.30508474576,16035.0,270347.8,281874.0,0.2754698579285631,0.9799711312320251,0.3679963483855494,0.04650222116820548,0.9701463524831851,0.08875035369728558,0.87237801721874,0.9984202211690363,0.471305379549109,0.5808754987337671,0.1648687122343543,-1.3642070413581358
