fold,image_name,sample_type,is_defect_image,pred_has_positive,dice,iou,threshold,min_area,fp_pixel_count,largest_fp_component_area,pixel_precision,pixel_recall,pixel_f1,tp_pixel_count,fp_pixel_count_for_metric,fn_pixel_count,pred_pixel_count,target_pixel_count,component_recall_3px,component_precision_3px,component_f1_3px,boundary_f1_3px
1,phone564.png,defect,True,True,0.8809723386919647,0.7872659177623477,0.78,16,0,0,0.8256087981146897,0.9442946990116802,0.8809723386420788,1051,222,62,1273,1113,1.0,1.0,1.0,0.8746255363938144
1,phone636.png,defect,True,True,0.8797468358235859,0.7853107356762106,0.78,16,0,0,0.9144736842105263,0.8475609756097561,0.879746835443038,139,13,25,152,164,1.0,1.0,1.0,1.0
1,phone638.png,defect,True,True,0.5685044570589289,0.3971402216802859,0.78,16,0,0,0.8959417273673257,0.41634429400386846,0.5685044569164741,861,100,1207,961,2068,1.0,1.0,1.0,0.5834722994256067
1,phone646.png,defect,True,True,0.8356435646818939,0.71768707579018,0.78,16,0,0,0.8084291187739464,0.8647540983606558,0.8356435643564356,211,50,33,261,244,1.0,1.0,1.0,1.0
1,phone732.png,defect,True,True,0.8333333337542087,0.7142857155225727,0.78,16,0,0,0.7534246575342466,0.9322033898305084,0.8333333333333334,165,54,12,219,177,1.0,1.0,1.0,1.0
1,phone762.png,defect,True,True,0.8918495298653217,0.8048090526098882,0.78,16,0,0,0.8467261904761905,0.9420529801324503,0.8918495297805643,569,103,35,672,604,1.0,1.0,1.0,0.996389891696751
1,phone770.png,defect,True,True,0.8642659281031708,0.7609756101447551,0.78,16,0,0,0.7672131147540984,0.9894291754756871,0.8642659279778393,468,142,5,610,473,1.0,1.0,1.0,0.9413793103448277
1,phone800.png,defect,True,True,0.8584686778225785,0.7520325213332011,0.78,16,0,0,0.7838983050847458,0.9487179487179487,0.8584686774941995,185,51,10,236,195,1.0,1.0,1.0,1.0
1,phone849.png,defect,True,True,0.8964467005601794,0.8123275070723757,0.78,16,0,0,0.8377609108159393,0.9639737991266376,0.8964467005076142,883,171,33,1054,916,1.0,1.0,1.0,0.9266124456213353
1,camera015.png,normal,False,False,0.0,0.0,0.78,16,0,0,1.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,camera026.png,normal,False,False,0.0,0.0,0.78,16,0,0,1.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,camera050.png,normal,False,False,0.0,0.0,0.78,16,0,0,1.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,camera085.png,normal,False,False,0.0,0.0,0.78,16,0,0,1.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,camera086.png,normal,False,False,0.0,0.0,0.78,16,0,0,1.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,camera089.png,normal,False,False,0.0,0.0,0.78,16,0,0,1.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,camera098.png,normal,False,False,0.0,0.0,0.78,16,0,0,1.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,camera103.png,normal,False,False,0.0,0.0,0.78,16,0,0,1.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,phone022.png,normal,False,False,0.0,0.0,0.78,16,0,0,1.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,phone034.png,normal,False,False,0.0,0.0,0.78,16,0,0,1.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,phone070.png,normal,False,False,0.0,0.0,0.78,16,0,0,1.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,phone138.png,normal,False,False,0.0,0.0,0.78,16,0,0,1.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,phone171.png,normal,False,False,0.0,0.0,0.78,16,0,0,1.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,phone180.png,normal,False,False,0.0,0.0,0.78,16,0,0,1.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,phone301.png,normal,False,False,0.0,0.0,0.78,16,0,0,1.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0
2,camera004.png,defect,True,True,0.8708042539103189,0.7711720992001198,0.78,16,0,0,0.892379736057897,0.8502474243530461,0.8708042539049519,10481,1264,1846,11745,12327,1.0,0.5,0.6666666666666666,0.6170476617664669
2,camera044.png,defect,True,True,0.7692307693417161,0.6250000002929686,0.78,16,0,0,0.667779632721202,0.9070294784580499,0.7692307692307693,800,398,82,1198,882,1.0,1.0,1.0,0.8874595593899245
2,camera047.png,defect,True,True,0.8192612138395374,0.6938547489454137,0.78,16,0,0,0.8257978723404256,0.81282722513089,0.8192612137203166,621,131,143,752,764,1.0,1.0,1.0,0.9460154241645244
