threshold,min_area,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,stage2_score
0.24,8,0.13445595090368515,0.09215001621015524,1.0,1.0,59,59,17001806.0,288166.2033898305,305687.0,389804.0,280603.86440677964,294309.0,389715.0,403830.0,-1.665544049096315
0.24,16,0.13461340893010137,0.09229284101188857,1.0,1.0,59,59,16998644.0,288112.6101694915,305619.0,389777.8,280603.86440677964,294309.0,389715.0,403830.0,-1.6653865910698986
0.24,24,0.13471724846463282,0.09238262402962771,1.0,1.0,59,59,16995694.0,288062.6101694915,305602.0,389777.8,280603.86440677964,294309.0,389715.0,403830.0,-1.6652827515353672
0.24,32,0.13482190699140173,0.09247503285411678,1.0,1.0,59,59,16993413.0,288023.9491525424,305602.0,389775.39999999997,280603.86440677964,294309.0,389715.0,403830.0,-1.6651780930085982
0.24,48,0.1350185040120517,0.09265400400682067,1.0,1.0,59,59,16988290.0,287937.1186440678,305528.0,389737.6,280603.86440677964,294309.0,389715.0,403830.0,-1.6649814959879483
0.26,0,0.2182623834955567,0.15532239004420548,1.0,1.0,59,59,10451294.0,177140.57627118644,177137.0,326524.5999999999,168308.40677966102,170646.0,323131.1999999999,381587.0,-1.5817376165044434
0.26,8,0.21882522077637673,0.15575865361241378,1.0,1.0,59,59,10443787.0,177013.33898305084,177000.0,326471.9999999999,168308.40677966102,170646.0,323131.1999999999,381587.0,-1.5811747792236233
0.26,16,0.21950488645463243,0.15627582016548697,1.0,1.0,59,59,10434142.0,176849.86440677967,176846.0,326374.79999999993,168308.40677966102,170646.0,323131.1999999999,381587.0,-1.5804951135453675
0.26,24,0.22012362466282584,0.15673743031638598,1.0,1.0,59,59,10425444.0,176702.4406779661,176825.0,326274.8999999999,168308.40677966102,170646.0,323131.1999999999,381587.0,-1.5798763753371743
0.26,32,0.22068356368564038,0.15716435095567713,1.0,1.0,59,59,10417327.0,176564.86440677967,176576.0,326152.4999999999,168308.40677966102,170646.0,323131.1999999999,381587.0,-1.5793164363143597
0.26,48,0.22167124897092713,0.15793132728445572,1.0,1.0,59,59,10405460.0,176363.7288135593,176350.0,326008.4999999999,168308.40677966102,170646.0,323131.1999999999,381587.0,-1.5783287510290729
0.28,0,0.2800624258860424,0.20050855742032628,1.0,1.0,59,59,8269322.0,140158.0,147331.0,321982.3999999999,132727.13559322033,125994.0,321950.5999999999,379850.0,-1.5199375741139576
0.28,8,0.281019758936951,0.2012749811215055,1.0,1.0,59,59,8265976.0,140101.28813559323,147314.0,321960.4999999999,132727.13559322033,125994.0,321950.5999999999,379850.0,-1.518980241063049
0.28,16,0.2820215400400214,0.2020672407183225,1.0,1.0,59,59,8261932.0,140032.74576271186,147314.0,321950.5999999999,132727.13559322033,125994.0,321950.5999999999,379850.0,-1.5179784599599786
0.28,24,0.2828369365911192,0.20271697804318464,1.0,1.0,59,59,8258619.0,139976.59322033898,147273.0,321950.5999999999,132727.13559322033,125994.0,321950.5999999999,379850.0,-1.5171630634088809
0.28,32,0.28350307650358486,0.2032615401783777,1.0,1.0,59,59,8256098.0,139933.86440677967,147248.0,321950.5999999999,132727.13559322033,125994.0,321950.5999999999,379850.0,-1.5164969234964152
0.28,48,0.28501334320549715,0.20444313913743584,1.0,1.0,59,59,8250969.0,139846.93220338982,147248.0,321950.5999999999,132727.13559322033,125994.0,321950.5999999999,379850.0,-1.514986656794503
0.3,0,0.32552907373215806,0.23747627661825735,1.0,1.0,59,59,6217892.0,105388.0,67000.0,307567.6,98093.15254237287,58355.0,307564.5,318502.0,-1.474470926267842
0.3,8,0.32734735277029536,0.23894163930087411,1.0,1.0,59,59,6214842.0,105336.30508474576,66931.0,307564.5,98093.15254237287,58355.0,307564.5,318502.0,-1.4726526472297046
0.3,16,0.328792520702882,0.24008452415068418,1.0,1.0,59,59,6212521.0,105296.96610169491,66893.0,307564.5,98093.15254237287,58355.0,307564.5,318502.0,-1.4712074792971181
0.3,24,0.32990890007199214,0.24098727975179782,1.0,1.0,59,59,6210732.0,105266.64406779662,66770.0,307564.5,98093.15254237287,58355.0,307564.5,318502.0,-1.470091099928008
0.3,32,0.33113558500538526,0.241944198656258,1.0,1.0,59,59,6208676.0,105231.79661016949,66712.0,307564.5,98093.15254237287,58355.0,307564.5,318502.0,-1.4688644149946148
0.3,48,0.33316326919014855,0.24366637617744585,1.0,1.0,59,59,6205178.0,105172.50847457627,66635.0,307564.5,98093.15254237287,58355.0,307564.5,318502.0,-1.4668367308098516
0.32,0,0.39917208513769675,0.2938937989332475,1.0,1.0,59,59,2496048.0,42305.898305084746,4078.0,175667.99999999997,28636.322033898305,2052.0,154676.49999999988,179240.0,-1.4008279148623033
0.32,8,0.40135240200300903,0.2957458925224838,1.0,0.9830508474576272,59,58,2489583.0,42196.32203389831,3994.0,175666.89999999997,28636.28813559322,2052.0,154676.49999999988,179240.0,-1.3647492929122453
0.32,16,0.40351920104657174,0.2975887887636577,1.0,0.9661016949152542,59,57,2479286.0,42021.79661016949,3869.0,175666.89999999997,28636.101694915254,2052.0,154676.49999999988,179240.0,-1.3286841887839367
0.32,24,0.40513154841374266,0.2989889240149498,1.0,0.9491525423728814,59,56,2468941.0,41846.457627118645,3731.0,175666.89999999997,28635.77966101695,2052.0,154676.49999999988,179240.0,-1.29317353633202
0.32,32,0.40658771708328023,0.30030337976738847,1.0,0.9491525423728814,59,56,2459403.0,41684.79661016949,3652.0,175666.89999999997,28635.77966101695,2052.0,154676.49999999988,179240.0,-1.2917173676624825
0.32,48,0.40847538541398964,0.3019109753438825,1.0,0.8983050847457628,59,53,2442605.0,41400.08474576271,3459.0,175666.89999999997,28633.728813559323,2052.0,154676.49999999988,179240.0,-1.188134784077536
0.34,0,0.4663531940909437,0.3453490199157019,1.0,1.0,59,59,1479956.0,25084.0,1445.0,151111.99999999994,20938.169491525423,300.0,126001.79999999993,162615.0,-1.3336468059090563
0.34,8,0.46848109988756464,0.347077073754383,1.0,0.8983050847457628,59,53,1477668.0,25045.22033898305,1370.0,151075.79999999996,20937.79661016949,300.0,126001.79999999993,162615.0,-1.128129069603961
0.34,16,0.47044470443370795,0.34871621189976354,1.0,0.8813559322033898,59,52,1475261.0,25004.42372881356,1246.0,151025.79999999996,20937.627118644068,300.0,126001.79999999993,162615.0,-1.0922671599730718
0.34,24,0.47247055061763077,0.35037174318259473,1.0,0.8305084745762712,59,49,1473096.0,24967.728813559323,1145.0,151005.09999999995,20936.5593220339,300.0,126001.79999999993,162615.0,-0.9885463985349117
0.34,32,0.473863953238606,0.35147922883347144,1.0,0.8135593220338984,59,48,1471278.0,24936.915254237287,1145.0,150953.79999999996,20936.15254237288,300.0,126001.79999999993,162615.0,-0.9532546908291908
0.34,48,0.47667541695325777,0.3537483117648248,1.0,0.7966101694915254,59,47,1467894.0,24879.5593220339,1056.0,150920.89999999994,20935.389830508473,300.0,126001.79999999993,162615.0,-0.9165449220297931
0.36,0,0.5255110381658963,0.3958774436517489,1.0,0.9322033898305084,59,55,531705.0,9011.949152542373,110.0,60177.59999999999,2915.2542372881358,87.0,18819.699999999983,24560.0,-1.1388957414951206
0.36,8,0.5275683898489083,0.3978299597852738,1.0,0.7966101694915254,59,47,527716.0,8944.338983050848,101.0,59963.299999999996,2914.9322033898306,87.0,18819.699999999983,24560.0,-0.8656519491341426
0.36,16,0.5290848102933671,0.3991863935614738,1.0,0.6949152542372882,59,41,522743.0,8860.050847457627,93.0,59556.799999999996,2913.864406779661,87.0,18819.699999999983,24560.0,-0.6607456981812093
0.36,24,0.5299900893162284,0.3999681798445692,1.0,0.6440677966101694,59,38,518813.0,8793.440677966102,90.0,59305.799999999996,2912.9322033898306,87.0,18819.699999999983,24560.0,-0.5581455039041106
0.36,32,0.5304042444619923,0.4003822035092406,1.0,0.6101694915254238,59,36,515219.0,8732.525423728814,87.0,59044.399999999994,2911.915254237288,87.0,18819.699999999983,24560.0,-0.4899347385888553
0.36,48,0.5312672414765427,0.4011460609329544,1.0,0.576271186440678,59,34,508995.0,8627.033898305084,87.0,58651.299999999996,2910.5593220338983,87.0,18819.699999999983,24560.0,-0.4212751314048133
0.38,0,0.5818737197417678,0.44146146492492966,1.0,0.7457627118644068,59,44,37779.0,640.3220338983051,30.0,3022.3999999999996,244.54237288135593,10.0,1330.1,1642.0,-0.7096517039870458
0.38,8,0.583738523197261,0.4431326021240342,1.0,0.6271186440677966,59,37,36710.0,622.2033898305085,17.0,2936.1,244.16949152542372,10.0,1330.1,1642.0,-0.4704987649383322
0.38,16,0.5847775864944473,0.4440041116605502,1.0,0.4406779661016949,59,26,35799.0,606.7627118644068,0.0,2910.2,242.20338983050848,0.0,1330.1,1642.0,-0.09657834570894241
0.38,24,0.5856005584608416,0.44468530317234867,1.0,0.3898305084745763,59,23,35162.0,595.9661016949152,0.0,2803.7999999999993,241.23728813559322,0.0,1330.1,1642.0,0.005939541511689073
0.38,32,0.5865081703227557,0.4454246737666087,1.0,0.3728813559322034,59,22,34569.0,585.9152542372881,0.0,2755.2999999999993,240.77966101694915,0.0,1330.1,1642.0,0.04074545845834887
0.38,48,0.5877706362915135,0.4464543303225672,1.0,0.3559322033898305,59,21,33076.0,560.6101694915254,0.0,2664.1,240.08474576271186,0.0,1330.1,1642.0,0.07590622951185255
0.4,0,0.6103079933920937,0.46627111989882475,1.0,0.5423728813559322,59,32,15690.0,265.93220338983053,1.0,1293.6,103.98305084745763,1.0,476.7999999999997,618.0,-0.2744377693197707
0.4,8,0.6114428640309586,0.46715454519395516,1.0,0.4067796610169492,59,24,14882.0,252.23728813559322,0.0,1271.0,103.59322033898304,0.0,476.7999999999997,618.0,-0.002116458002939803
0.4,16,0.6129888715673144,0.46838944349883427,1.0,0.3728813559322034,59,22,14061.0,238.32203389830508,0.0,1182.5999999999997,103.1864406779661,0.0,476.7999999999997,618.0,0.06722615970290757
0.4,24,0.6142581581581977,0.46939481269762817,1.0,0.3728813559322034,59,22,13431.0,227.64406779661016,0.0,1088.6999999999998,103.1864406779661,0.0,476.7999999999997,618.0,0.0684954462937909
0.4,32,0.6149394065867101,0.4699454918427546,1.0,0.3389830508474576,59,20,12806.0,217.05084745762713,0.0,1059.9999999999998,102.1864406779661,0.0,476.7999999999997,618.0,0.13697330489179488
0.4,48,0.6163651208170209,0.4711561850479131,1.0,0.3220338983050847,59,19,12157.0,206.05084745762713,0.0,1056.6999999999998,101.52542372881356,0.0,476.7999999999997,618.0,0.17229732420685145
0.42,0,0.6354806845643647,0.4888453435842384,1.0,0.4576271186440678,59,27,6674.0,113.11864406779661,0.0,542.8999999999999,54.91525423728814,0.0,259.4,432.0,-0.07977355272377096
0.42,8,0.6371162913205273,0.4902116656412156,1.0,0.3728813559322034,59,22,6029.0,102.1864406779661,0.0,477.0999999999997,54.71186440677966,0.0,259.4,432.0,0.09135357945612044
0.42,16,0.6389151576911538,0.49174878515082765,1.0,0.3728813559322034,59,22,5500.0,93.22033898305085,0.0,435.6999999999998,54.71186440677966,0.0,259.4,432.0,0.09315244582674698
0.42,24,0.6399621842532002,0.4926932171003578,1.0,0.3050847457627119,59,18,5136.0,87.05084745762711,0.0,433.4999999999999,53.440677966101696,0.0,259.4,432.0,0.22979269272777642
0.42,32,0.6411668172005983,0.4937800936240034,1.0,0.3050847457627119,59,18,4789.0,81.16949152542372,0.0,395.0999999999998,53.440677966101696,0.0,259.4,432.0,0.23099732567517456
0.42,48,0.6421937407605396,0.49478770349762896,1.0,0.288135593220339,59,17,4563.0,77.33898305084746,0.0,395.0999999999998,52.79661016949152,0.0,259.4,432.0,0.2659225543198616
0.44,0,0.663355699703243,0.5159176765736951,1.0,0.3728813559322034,59,22,2054.0,34.813559322033896,0.0,117.5999999999998,20.610169491525422,0.0,77.59999999999997,395.0,0.1175929878388362
