threshold,min_area,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,stage2_score
0.46,0,0.6329153475709387,0.4830874979996262,1.0,0.3728813559322034,59,22,7376.0,125.01694915254237,0.0,679.0999999999992,105.01694915254237,0.0,679.0999999999992,1458.0,0.08715263570653187
0.46,8,0.6330789373077595,0.483262479294895,1.0,0.3559322033898305,59,21,7374.0,124.98305084745763,0.0,679.0999999999992,104.98305084745763,0.0,679.0999999999992,1458.0,0.12121453052809861
0.46,16,0.6330843774321714,0.4833467077960815,1.0,0.3389830508474576,59,20,7355.0,124.66101694915254,0.0,679.0999999999992,104.8135593220339,0.0,679.0999999999992,1458.0,0.15511827573725617
0.46,24,0.6334101839785173,0.4836795947579122,1.0,0.3389830508474576,59,20,7332.0,124.27118644067797,0.0,679.0999999999992,104.8135593220339,0.0,679.0999999999992,1458.0,0.15544408228360213
0.46,32,0.6340107990672091,0.4842519020672749,1.0,0.3220338983050847,59,19,7274.0,123.28813559322033,0.0,679.0999999999992,104.28813559322033,0.0,679.0999999999992,1458.0,0.1899430024570397
0.46,48,0.6349591864954844,0.48521674853197416,1.0,0.3220338983050847,59,19,7274.0,123.28813559322033,0.0,679.0999999999992,104.28813559322033,0.0,679.0999999999992,1458.0,0.190891389885315
0.48,0,0.6423909743868906,0.493167429341679,1.0,0.3559322033898305,59,21,6766.0,114.67796610169492,0.0,657.9999999999993,96.89830508474576,0.0,657.9999999999993,1401.0,0.1305265676072297
0.48,8,0.6424140496541103,0.4932183549228604,1.0,0.3389830508474576,59,20,6755.0,114.49152542372882,0.0,657.9999999999993,96.77966101694915,0.0,657.9999999999993,1401.0,0.1644479479591951
0.48,16,0.6426140752966684,0.49341852139406794,1.0,0.3389830508474576,59,20,6733.0,114.11864406779661,0.0,657.9999999999993,96.77966101694915,0.0,657.9999999999993,1401.0,0.16464797360175315
0.48,24,0.6432907924913632,0.49409810335923393,1.0,0.3220338983050847,59,19,6713.0,113.77966101694915,0.0,657.9999999999993,96.44067796610169,0.0,657.9999999999993,1401.0,0.1992229958811938
0.48,32,0.6436317819920364,0.4944410995885881,1.0,0.3220338983050847,59,19,6713.0,113.77966101694915,0.0,657.9999999999993,96.44067796610169,0.0,657.9999999999993,1401.0,0.19956398538186698
0.48,48,0.6440183481803907,0.49482620535071203,1.0,0.3050847457627119,59,18,6634.0,112.44067796610169,0.0,657.9999999999993,95.72881355932203,0.0,657.9999999999993,1401.0,0.23384885665496696
0.5,0,0.651296003151242,0.5027318450646587,1.0,0.3559322033898305,59,21,6213.0,105.30508474576271,0.0,647.3999999999994,89.57627118644068,0.0,647.3999999999994,1355.0,0.1394315963715811
0.5,8,0.651331322853315,0.5027664518788778,1.0,0.3220338983050847,59,19,6204.0,105.15254237288136,0.0,647.3999999999994,89.45762711864407,0.0,647.3999999999994,1355.0,0.20726352624314553
0.5,16,0.6517380204291049,0.503195821795243,1.0,0.3050847457627119,59,18,6189.0,104.89830508474576,0.0,647.3999999999994,89.20338983050847,0.0,647.3999999999994,1355.0,0.24156852890368113
0.5,24,0.6521084526326362,0.5035477338593467,1.0,0.3050847457627119,59,18,6189.0,104.89830508474576,0.0,647.3999999999994,89.20338983050847,0.0,647.3999999999994,1355.0,0.2419389611072124
0.5,32,0.6522685432499633,0.503733899297552,1.0,0.3050847457627119,59,18,6165.0,104.49152542372882,0.0,647.3999999999994,89.20338983050847,0.0,647.3999999999994,1355.0,0.24209905172453955
0.5,48,0.6526164261904234,0.5040870849980139,1.0,0.2542372881355932,59,15,5996.0,101.62711864406779,0.0,647.3999999999994,87.05084745762711,0.0,647.3999999999994,1355.0,0.34414184991923696
0.52,0,0.65978023265733,0.5119415019717488,1.0,0.3220338983050847,59,19,5740.0,97.28813559322033,0.0,634.9999999999995,83.10169491525424,0.0,634.9999999999995,1321.0,0.21571243604716056
0.52,8,0.6598297122631014,0.5119979784824161,1.0,0.288135593220339,59,17,5730.0,97.11864406779661,0.0,634.9999999999995,83.0,0.0,634.9999999999995,1321.0,0.2835585258224234
0.52,16,0.6601539274039423,0.512319198530453,1.0,0.288135593220339,59,17,5719.0,96.9322033898305,0.0,634.9999999999995,83.0,0.0,634.9999999999995,1321.0,0.2838827409632643
0.52,24,0.6603836607138566,0.512564021556261,1.0,0.288135593220339,59,17,5719.0,96.9322033898305,0.0,634.9999999999995,83.0,0.0,634.9999999999995,1321.0,0.2841124742731786
0.52,32,0.6605567899444781,0.5127300894895493,1.0,0.2542372881355932,59,15,5630.0,95.42372881355932,0.0,634.9999999999995,82.01694915254237,0.0,634.9999999999995,1321.0,0.3520822136732917
0.52,48,0.6609900604853823,0.5132417448375362,1.0,0.22033898305084745,59,13,5555.0,94.15254237288136,0.0,634.9999999999995,80.7457627118644,0.0,634.9999999999995,1321.0,0.42031209438368744
0.54,0,0.6676827358748306,0.5206526081731075,1.0,0.288135593220339,59,17,5325.0,90.2542372881356,0.0,617.8999999999995,77.72881355932203,0.0,617.8999999999995,1275.0,0.29141154943415265
0.54,8,0.6678059099655081,0.5207808792825521,1.0,0.288135593220339,59,17,5325.0,90.2542372881356,0.0,617.8999999999995,77.72881355932203,0.0,617.8999999999995,1275.0,0.2915347235248302
0.54,16,0.6679817248636869,0.5209602153464009,1.0,0.288135593220339,59,17,5325.0,90.2542372881356,0.0,617.8999999999995,77.72881355932203,0.0,617.8999999999995,1275.0,0.2917105384230089
0.54,24,0.6681850739165617,0.521176911617247,1.0,0.2542372881355932,59,15,5264.0,89.22033898305085,0.0,617.8999999999995,77.05084745762711,0.0,617.8999999999995,1275.0,0.35971049764537527
0.54,32,0.6683077201973515,0.5213323959883908,1.0,0.22033898305084745,59,13,5207.0,88.2542372881356,0.0,617.8999999999995,76.08474576271186,0.0,617.8999999999995,1275.0,0.4276297540956566
0.54,48,0.6695768422892577,0.5227100796653015,1.0,0.1864406779661017,59,11,5121.0,86.79661016949153,0.0,617.8999999999995,74.62711864406779,0.0,617.8999999999995,1275.0,0.49669548635705435
0.56,0,0.6753059600835172,0.5291335615708156,1.0,0.288135593220339,59,17,4964.0,84.13559322033899,0.0,602.3999999999996,72.67796610169492,0.0,602.3999999999996,1239.0,0.2990347736428392
