fold = 1
device = cuda
stage1_checkpoint = /mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/UNET_two_stage/outputs/stage1/fold1/best_stage1.pt
defect_train_count = 158
defect_val_count = 53
normal_train_count = 44
normal_val_count = 15
save_dir = /mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/UNET_two_stage/outputs/stage2/fold1
epoch 1/25 | random_normal=44 | hard_normal=0 | hard_pool=0 | train_loss=0.654794 | defect_dice=0.720413 | defect_iou=0.590184 | defect_recall=0.981132 | normal_fpr=0.066667 | thr=0.90 | min_area=48 | stage2_score=0.720413 | lr_encoder=2.000000e-05 | lr_decoder=1.000000e-04
epoch 12/25 | random_normal=44 | hard_normal=0 | hard_pool=1 | train_loss=0.632794 | defect_dice=0.803658 | defect_iou=0.687767 | defect_recall=1.000000 | normal_fpr=0.000000 | thr=0.82 | min_area=48 | stage2_score=0.803658 | lr_encoder=2.000000e-05 | lr_decoder=1.000000e-04
epoch 13/25 | random_normal=44 | hard_normal=0 | hard_pool=1 | train_loss=0.632190 | defect_dice=0.770896 | defect_iou=0.651290 | defect_recall=1.000000 | normal_fpr=0.066667 | thr=0.90 | min_area=24 | stage2_score=0.770896 | lr_encoder=2.000000e-05 | lr_decoder=1.000000e-04
epoch 14/25 | random_normal=44 | hard_normal=0 | hard_pool=1 | train_loss=0.630679 | defect_dice=0.724748 | defect_iou=0.596373 | defect_recall=1.000000 | normal_fpr=0.466667 | thr=0.90 | min_area=48 | stage2_score=-0.008585 | lr_encoder=2.000000e-05 | lr_decoder=1.000000e-04
epoch 15/25 | random_normal=44 | hard_normal=0 | hard_pool=19 | train_loss=0.629810 | defect_dice=0.777467 | defect_iou=0.662040 | defect_recall=1.000000 | normal_fpr=0.066667 | thr=0.90 | min_area=32 | stage2_score=0.777467 | lr_encoder=2.000000e-05 | lr_decoder=1.000000e-04
epoch 16/25 | random_normal=44 | hard_normal=0 | hard_pool=19 | train_loss=0.627634 | defect_dice=0.777309 | defect_iou=0.652063 | defect_recall=1.000000 | normal_fpr=0.000000 | thr=0.90 | min_area=48 | stage2_score=0.777309 | lr_encoder=1.000000e-05 | lr_decoder=5.000000e-05
epoch 17/25 | random_normal=44 | hard_normal=0 | hard_pool=5 | train_loss=0.626649 | defect_dice=0.801968 | defect_iou=0.684771 | defect_recall=1.000000 | normal_fpr=0.000000 | thr=0.90 | min_area=48 | stage2_score=0.801968 | lr_encoder=1.000000e-05 | lr_decoder=5.000000e-05
epoch 18/25 | random_normal=44 | hard_normal=0 | hard_pool=5 | train_loss=0.625545 | defect_dice=0.803651 | defect_iou=0.692619 | defect_recall=1.000000 | normal_fpr=0.000000 | thr=0.90 | min_area=48 | stage2_score=0.803651 | lr_encoder=1.000000e-05 | lr_decoder=5.000000e-05
epoch 19/25 | random_normal=44 | hard_normal=0 | hard_pool=1 | train_loss=0.624664 | defect_dice=0.796979 | defect_iou=0.684780 | defect_recall=1.000000 | normal_fpr=0.000000 | thr=0.86 | min_area=32 | stage2_score=0.796979 | lr_encoder=1.000000e-05 | lr_decoder=5.000000e-05
epoch 20/25 | random_normal=44 | hard_normal=0 | hard_pool=1 | train_loss=0.624127 | defect_dice=0.804689 | defect_iou=0.694737 | defect_recall=1.000000 | normal_fpr=0.000000 | thr=0.88 | min_area=48 | stage2_score=0.804689 | lr_encoder=5.000000e-06 | lr_decoder=2.500000e-05
epoch 21/25 | random_normal=44 | hard_normal=0 | hard_pool=2 | train_loss=0.623305 | defect_dice=0.806394 | defect_iou=0.697076 | defect_recall=1.000000 | normal_fpr=0.000000 | thr=0.88 | min_area=48 | stage2_score=0.806394 | lr_encoder=5.000000e-06 | lr_decoder=2.500000e-05
epoch 22/25 | random_normal=44 | hard_normal=0 | hard_pool=2 | train_loss=0.623137 | defect_dice=0.806614 | defect_iou=0.697429 | defect_recall=1.000000 | normal_fpr=0.000000 | thr=0.90 | min_area=48 | stage2_score=0.806614 | lr_encoder=5.000000e-06 | lr_decoder=2.500000e-05
epoch 23/25 | random_normal=44 | hard_normal=0 | hard_pool=3 | train_loss=0.622674 | defect_dice=0.807690 | defect_iou=0.698256 | defect_recall=1.000000 | normal_fpr=0.000000 | thr=0.88 | min_area=32 | stage2_score=0.807690 | lr_encoder=5.000000e-06 | lr_decoder=2.500000e-05
epoch 24/25 | random_normal=44 | hard_normal=0 | hard_pool=3 | train_loss=0.622257 | defect_dice=0.807525 | defect_iou=0.697674 | defect_recall=1.000000 | normal_fpr=0.000000 | thr=0.88 | min_area=48 | stage2_score=0.807525 | lr_encoder=5.000000e-06 | lr_decoder=2.500000e-05
epoch 25/25 | random_normal=44 | hard_normal=0 | hard_pool=3 | train_loss=0.622135 | defect_dice=0.805165 | defect_iou=0.696883 | defect_recall=1.000000 | normal_fpr=0.000000 | thr=0.86 | min_area=32 | stage2_score=0.805165 | lr_encoder=5.000000e-06 | lr_decoder=2.500000e-05
automatic validation export finished.
stage2 training finished.
