threshold,min_area,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,stage2_score
0.44,8,0.6726475122517465,0.5266146990800468,1.0,0.23728813559322035,59,14,1843.0,31.23728813559322,0.0,102.19999999999965,29.93220338983051,0.0,102.19999999999965,872.0,0.3980712410653058
0.44,16,0.6732315577674161,0.5272352223628372,1.0,0.1694915254237288,59,10,1803.0,30.559322033898304,0.0,102.19999999999965,29.25423728813559,0.0,102.19999999999965,872.0,0.5342485069199585
0.44,24,0.6738223967177871,0.5278289339585694,1.0,0.13559322033898305,59,8,1745.0,29.576271186440678,0.0,102.19999999999965,28.54237288135593,0.0,102.19999999999965,872.0,0.602635956039821
0.44,32,0.6739821373994049,0.528009444412982,1.0,0.11864406779661017,59,7,1689.0,28.627118644067796,0.0,102.19999999999965,28.016949152542374,0.0,102.19999999999965,872.0,0.6366940018061846
0.44,48,0.67431923445913,0.5283721240760244,1.0,0.0847457627118644,59,5,1576.0,26.71186440677966,0.0,102.19999999999965,26.71186440677966,0.0,102.19999999999965,872.0,0.67431923445913
0.46,0,0.6823355387121569,0.5374193225158287,1.0,0.1864406779661017,59,11,1507.0,25.54237288135593,0.0,73.59999999999957,25.084745762711865,0.0,73.59999999999957,847.0,0.5094541827799535
0.46,8,0.6824821653913014,0.5375962527235127,1.0,0.15254237288135594,59,9,1495.0,25.338983050847457,0.0,73.59999999999957,24.983050847457626,0.0,73.59999999999957,847.0,0.5773974196285895
0.46,16,0.6826265377948152,0.5377569759017717,1.0,0.11864406779661017,59,7,1473.0,24.966101694915253,0.0,73.59999999999957,24.610169491525422,0.0,73.59999999999957,847.0,0.6453384022015949
0.46,24,0.6830025975091545,0.5381934288715136,1.0,0.06779661016949153,59,4,1391.0,23.576271186440678,0.0,73.59999999999957,23.576271186440678,0.0,73.59999999999957,847.0,0.6830025975091545
0.46,32,0.6834741619104241,0.5386635687861911,1.0,0.06779661016949153,59,4,1391.0,23.576271186440678,0.0,73.59999999999957,23.576271186440678,0.0,73.59999999999957,847.0,0.6834741619104241
0.46,48,0.6837667946160386,0.5389737633583586,1.0,0.06779661016949153,59,4,1391.0,23.576271186440678,0.0,73.59999999999957,23.576271186440678,0.0,73.59999999999957,847.0,0.6837667946160386
0.48,0,0.6904153272018863,0.5468073658101795,1.0,0.13559322033898305,59,8,1315.0,22.28813559322034,0.0,53.199999999999534,22.16949152542373,0.0,53.199999999999534,820.0,0.6192288865239202
0.48,8,0.6904834554201177,0.5468874712930587,1.0,0.0847457627118644,59,5,1290.0,21.864406779661017,0.0,53.199999999999534,21.864406779661017,0.0,53.199999999999534,820.0,0.6904834554201177
0.48,16,0.6905372120470984,0.5469467616916632,1.0,0.06779661016949153,59,4,1280.0,21.694915254237287,0.0,53.199999999999534,21.694915254237287,0.0,53.199999999999534,820.0,0.6905372120470984
