threshold,min_area,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,pixel_precision_defect_macro,pixel_recall_defect_macro,pixel_f1_defect_macro,pixel_precision_labeled_micro,pixel_recall_labeled_micro,pixel_f1_labeled_micro,pixel_auprc_all_labeled,component_recall_3px,component_precision_3px,component_f1_3px,boundary_f1_3px,stage2_score
0.18,0,0.02783630400912913,0.015085776833638834,1.0,1.0,59,59,24125829.0,408912.3559322034,409600.0,409600.0,408910.6271186441,409600.0,409600.0,409600.0,0.015097614117751838,0.9994033207905237,0.027836304006375306,0.007299309618124048,0.9980338358850562,0.014492624678842807,0.8746740783492699,1.0,0.7667163876107955,0.787088964556578,0.002633973333785963,-1.7721636959908709
0.18,8,0.0278411787777557,0.015088855996725896,1.0,1.0,59,59,24125817.0,408912.1525423729,409600.0,409600.0,408910.6271186441,409600.0,409600.0,409600.0,0.015100721961543554,0.999397484169227,0.027841178775001696,0.007299295034513993,0.9980154482447027,0.014492593994948563,0.8746740783492699,1.0,0.789763231301901,0.8170877900228718,0.002630289277303233,-1.7721588212222443
0.18,16,0.027849128824248566,0.01509407177660139,1.0,1.0,59,59,24125791.0,408911.71186440677,409600.0,409600.0,408910.6271186441,409600.0,409600.0,409600.0,0.015105959699238914,0.999397484169227,0.027849128821494342,0.007299433588084241,0.9980154482447027,0.014492867092672822,0.8746740783492699,1.0,0.8135083444923438,0.8406219250810832,0.0026437333479362177,-1.7721508711757514
0.18,24,0.027854953157749485,0.01509766171210909,1.0,1.0,59,59,24125768.0,408911.3220338983,409600.0,409600.0,408910.6271186441,409600.0,409600.0,409600.0,0.015109555240444706,0.999397484169227,0.027854953154995067,0.007299561418234264,0.9980154482447027,0.014493119053800567,0.8746740783492699,1.0,0.8336737175564888,0.8595082581258505,0.0026531086313478407,-1.7721450468422506
0.18,32,0.02786177649319432,0.01510211272372058,1.0,1.0,59,59,24125768.0,408911.3220338983,409600.0,409600.0,408910.6271186441,409600.0,409600.0,409600.0,0.015114021374733088,0.999397484169227,0.02786177649043972,0.0072996646392638346,0.9980154482447027,0.014493322508783884,0.8746740783492699,1.0,0.8408123242866394,0.8675231035420609,0.002662611097855121,-1.7721382235068057
0.18,48,0.027871883174301965,0.015108722972810273,1.0,1.0,59,59,24125727.0,408910.6271186441,409600.0,409600.0,408910.6271186441,409600.0,409600.0,409600.0,0.015120652464193897,0.999397484169227,0.027871883171547096,0.00729983749895215,0.9980154482447027,0.014493663225743312,0.8746740783492699,1.0,0.8565151495037192,0.8832052755038537,0.002678426991896786,-1.7721281168256982
0.2,0,0.04508957645193941,0.027244186967531493,1.0,1.0,59,59,23810037.0,403559.9491525424,409562.0,409600.0,403447.3898305085,409562.0,409600.0,409600.0,0.027349346925189318,0.9985663574546569,0.04508957644870158,0.007715495664216135,0.9951968856590853,0.015312279316389918,0.8746740783492699,0.9984202211690363,0.5836501587800053,0.6150952076345574,0.0060793113586398075,-1.7549104235480606
0.2,8,0.04511228821133153,0.027262854964735996,1.0,1.0,59,59,23809858.0,403556.9152542373,409562.0,409600.0,403447.3898305085,409562.0,409600.0,409600.0,0.027368190662114832,0.9985663574546569,0.045112288208093314,0.007715817077773024,0.9951968856590853,0.015312912290691427,0.8746740783492699,0.9984202211690363,0.6294617268011642,0.6646614893080608,0.006108056619918195,-1.7548877117886685
0.2,16,0.04513848613577466,0.02728465968920576,1.0,1.0,59,59,23809640.0,403553.22033898305,409562.0,409600.0,403447.3898305085,409562.0,409600.0,409600.0,0.02739018955992199,0.9985663574546569,0.045138486132535995,0.007716199336283271,0.9951968856590853,0.015313665089192201,0.8746740783492699,0.9984202211690363,0.6484253905427082,0.6884205528650998,0.006140523380279425,-1.7548615138642254
0.2,24,0.04516873983856319,0.02731150011523306,1.0,1.0,59,59,23809442.0,403549.86440677964,409562.0,409600.0,403447.3898305085,409562.0,409600.0,409600.0,0.027417344230704344,0.9985663574546569,0.045168739835324156,0.007716537625402367,0.9951968856590853,0.015314331296358012,0.8746740783492699,0.9984202211690363,0.6625158455124088,0.7061000845595703,0.0061768096312270985,-1.7548312601614369
0.2,32,0.045191881749321504,0.02733047960326625,1.0,1.0,59,59,23809165.0,403545.16949152545,409562.0,409600.0,403447.3898305085,409562.0,409600.0,409600.0,0.02743643060501886,0.9985663574546569,0.045191881746082053,0.007716883803278064,0.9951968856590853,0.015315013038722805,0.8746740783492699,0.9984202211690363,0.6801611787190924,0.7261909502364037,0.006199179387375937,-1.7548081182506785
0.2,48,0.04523527500911982,0.027367626310269604,1.0,1.0,59,59,23808606.0,403535.69491525425,409562.0,409600.0,403447.3898305085,409562.0,409600.0,409600.0,0.027473954836353044,0.9985663574546569,0.04523527500587978,0.0077174879796827805,0.9951968856590853,0.015316202867101553,0.8746740783492699,0.9984202211690363,0.7120545351057948,0.7594228740906916,0.006243316340228623,-1.7547647249908802
0.22,0,0.0825791450709119,0.055612704355642216,1.0,1.0,59,59,21355880.0,361964.0677966102,402117.0,409550.5,358269.0,402109.0,409550.5,409595.0,0.05604254247755237,0.9973966917572674,0.08257914506627685,0.009435466063124516,0.9907667777367705,0.018692912090040863,0.8746740783492699,0.9968404423380726,0.2618611333751601,0.30292870793739884,0.014260782005695454,-1.7174208549290881
0.22,8,0.08264856689803268,0.05567874116151287,1.0,1.0,59,59,21353356.0,361921.28813559323,402109.0,409550.5,358269.0,402109.0,409550.5,409595.0,0.056109576523337035,0.9973966917572674,0.08264856689339602,0.009437488522178832,0.9907667777367705,0.018696881044148846,0.8746740783492699,0.9968404423380726,0.31589463139134566,0.36565962001093405,0.014362905062193579,-1.7173514331019675
0.22,16,0.08273375334446949,0.05575853067780947,1.0,1.0,59,59,21350108.0,361866.23728813557,402109.0,409550.5,358269.0,402109.0,409550.5,409595.0,0.05619031830968627,0.9973966917572674,0.08273375333983078,0.009440100361893185,0.9907667777367705,0.01870200659856296,0.8746740783492699,0.9968404423380726,0.3441305011896257,0.3997198505537486,0.01448987612137208,-1.7172662466555306
0.22,24,0.08280972232900732,0.055829116296084454,1.0,1.0,59,59,21347217.0,361817.23728813557,402109.0,409550.5,358269.0,402109.0,409550.5,409595.0,0.05626215525173547,0.9973966917572674,0.08280972232436645,0.00944247985240836,0.9907667777367705,0.01870667616047512,0.8746740783492699,0.9968404423380726,0.3698822327019079,0.42966741871818487,0.014592620402918218,-1.7171902776709926
