epoch,train_loss,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,threshold,min_area,stage2_score,normal_budget_count,requested_hard_normal_count,target_random_normal_count,target_hard_normal_count,random_normal_count,hard_normal_count,hard_pool_size,hard_normal_max_repeats_per_epoch,train_device_counts_json,lr_encoder,lr_decoder
11,0.7128119033736151,0.6536821889357513,0.501257745791309,1.0,0.25,16,4,752.0,47.0,0.0,285.75,36.9375,0.0,189.25,397.0,0.5,0,0.35368218893575126,157,63,135,22,43,22,11,2,"{""camera"": 126, ""phone"": 96}",1e-05,5e-05
12,0.71236468328012,0.6606278523364968,0.5089400800002783,1.0,0.25,16,4,981.0,61.3125,0.0,297.5,53.4375,0.0,233.25,555.0,0.5,0,0.3606278523364968,157,63,135,22,43,22,11,2,"{""camera"": 126, ""phone"": 96}",5e-06,2.5e-05
13,0.710947534748327,0.6784673221475345,0.5293289175685559,1.0,0.25,16,4,899.0,56.1875,0.0,245.25,52.875,0.0,224.25,525.0,0.5,0,0.3784673221475345,157,63,143,14,43,14,7,2,"{""camera"": 122, ""phone"": 92}",5e-06,2.5e-05
14,0.7104188833281259,0.6541990524456471,0.5023671195565043,1.0,0.3125,16,5,1476.0,92.25,0.0,412.75,73.1875,0.0,299.25,636.0,0.5,0,0.22919905244564714,157,63,143,14,43,14,7,2,"{""camera"": 122, ""phone"": 92}",5e-06,2.5e-05
15,0.7100485430823432,0.6444062281231873,0.4917037384874221,1.0,0.3125,16,5,1371.0,85.6875,0.0,386.25,66.625,0.0,257.25,522.0,0.5,0,0.21940622812318727,157,63,141,16,43,16,8,2,"{""camera"": 124, ""phone"": 92}",5e-06,2.5e-05
16,0.7099198831452264,0.6608115694265077,0.508685281674484,1.0,0.3125,16,5,959.0,59.9375,0.0,282.0,53.5,0.0,215.5,481.0,0.5,0,0.23581156942650766,157,63,141,16,43,16,8,2,"{""camera"": 124, ""phone"": 92}",5e-06,2.5e-05
17,0.7096394266722337,0.6513508829148448,0.49755718458359127,1.0,0.3125,16,5,1048.0,65.5,0.0,305.25,59.5625,0.0,243.25,562.0,0.5,0,0.2263508829148448,157,63,145,12,43,12,6,2,"{""camera"": 122, ""phone"": 90}",5e-06,2.5e-05
18,0.7091029050215235,0.6668984524272775,0.5154427948295089,1.0,0.3125,16,5,619.0,38.6875,0.0,241.0,34.9375,0.0,198.25,265.0,0.5,0,0.24189845242727753,157,63,145,12,43,12,6,2,"{""camera"": 122, ""phone"": 90}",5e-06,2.5e-05
19,0.7087431223887317,0.67321605511692,0.5223589145207655,1.0,0.375,16,6,518.0,32.375,0.0,167.5,31.375,0.0,155.5,247.0,0.5,0,0.12321605511691991,157,63,145,12,43,12,6,2,"{""camera"": 122, ""phone"": 90}",2.5e-06,1.25e-05
20,0.7084337484161809,0.6720100675762253,0.5204710060613855,1.0,0.375,16,6,588.0,36.75,0.0,162.25,36.1875,0.0,155.5,331.0,0.5,0,0.12201006757622523,157,63,145,12,43,12,6,2,"{""camera"": 122, ""phone"": 90}",2.5e-06,1.25e-05
21,0.708409163187135,0.6718279699100066,0.5201082184271468,1.0,0.3125,16,5,604.0,37.75,0.0,203.0,34.125,0.0,175.25,380.0,0.5,0,0.2468279699100066,157,63,145,12,43,12,6,2,"{""camera"": 122, ""phone"": 90}",2.5e-06,1.25e-05
22,0.7081783627564052,0.6812645171445638,0.5306803689558728,1.0,0.1875,16,3,601.0,37.5625,0.0,177.5,35.9375,0.0,177.5,467.0,0.5,0,0.5062645171445639,157,63,145,12,43,12,6,2,"{""camera"": 122, ""phone"": 90}",2.5e-06,1.25e-05
23,0.7079160303439734,0.6932655703433649,0.5446611564994563,1.0,0.1875,16,3,478.0,29.875,0.0,150.5,29.875,0.0,150.5,398.0,0.5,0,0.518265570343365,157,63,145,12,43,12,6,2,"{""camera"": 122, ""phone"": 90}",2.5e-06,1.25e-05
24,0.7079652727774854,0.6813857346140857,0.5311043861190671,1.0,0.25,16,4,515.0,32.1875,0.0,157.25,31.625,0.0,157.25,383.0,0.5,0,0.3813857346140857,157,63,145,12,43,12,6,2,"{""camera"": 122, ""phone"": 90}",2.5e-06,1.25e-05
25,0.707404541519453,0.6746399889999334,0.5238654487723674,1.0,0.25,16,4,574.0,35.875,0.0,158.0,34.5625,0.0,158.0,350.0,0.5,0,0.3746399889999334,157,63,145,12,43,12,6,2,"{""camera"": 122, ""phone"": 90}",2.5e-06,1.25e-05
26,0.7075397990784555,0.6713069272867972,0.5199860259828871,1.0,0.25,16,4,718.0,44.875,0.0,190.25,40.8125,0.0,163.75,370.0,0.5,0,0.3713069272867972,157,63,145,12,43,12,6,2,"{""camera"": 122, ""phone"": 90}",2.5e-06,1.25e-05
27,0.7072296086347328,0.6909063929768842,0.5420386221362006,1.0,0.25,16,4,476.0,29.75,0.0,126.25,29.75,0.0,126.25,334.0,0.5,0,0.3909063929768842,157,63,145,12,43,12,6,2,"{""camera"": 122, ""phone"": 90}",2.5e-06,1.25e-05
28,0.7070122563614035,0.6945300987162599,0.5459873513593526,1.0,0.25,16,4,569.0,35.5625,0.0,150.25,35.375,0.0,148.0,457.0,0.5,0,0.39453009871625994,157,63,145,12,43,12,6,2,"{""camera"": 122, ""phone"": 90}",2.5e-06,1.25e-05
29,0.7068617252203134,0.6905261637871335,0.5412358416277672,1.0,0.25,16,4,674.0,42.125,0.0,190.5,40.8125,0.0,174.75,525.0,0.5,0,0.3905261637871335,157,63,149,8,43,8,4,2,"{""camera"": 122, ""phone"": 86}",1.25e-06,6.25e-06
30,0.7065532390887921,0.6771517973029226,0.5258488194447778,1.0,0.25,16,4,741.0,46.3125,0.0,205.75,44.875,0.0,188.5,535.0,0.5,0,0.37715179730292264,157,63,149,8,43,8,4,2,"{""camera"": 122, ""phone"": 86}",1.25e-06,6.25e-06
31,0.7068219511014111,0.6728791518889177,0.5212004294770478,1.0,0.25,16,4,628.0,39.25,0.0,193.0,39.25,0.0,193.0,433.0,0.5,0,0.3728791518889177,157,63,145,12,43,12,6,2,"{""camera"": 122, ""phone"": 90}",1.25e-06,6.25e-06
32,0.706587719467451,0.6803266130545753,0.5298963744730605,1.0,0.25,16,4,491.0,30.6875,0.0,169.0,30.6875,0.0,169.0,316.0,0.5,0,0.3803266130545753,157,63,145,12,43,12,6,2,"{""camera"": 122, ""phone"": 90}",1.25e-06,6.25e-06
33,0.7088844596215014,0.6663333531522571,0.5141847964242308,1.0,0.25,16,4,594.0,37.125,0.0,178.75,37.125,0.0,178.75,373.0,0.5,0,0.36633335315225707,157,63,145,12,43,12,6,2,"{""camera"": 122, ""phone"": 90}",1.25e-06,6.25e-06
34,0.7066556710117268,0.6712415620308219,0.5198361727761434,1.0,0.25,16,4,601.0,37.5625,0.0,179.75,37.5625,0.0,179.75,461.0,0.5,0,0.37124156203082187,157,63,145,12,43,12,6,2,"{""camera"": 122, ""phone"": 90}",6.25e-07,3.125e-06
35,0.7067009806632996,0.6636333708534307,0.5115484462263178,1.0,0.3125,16,5,830.0,51.875,0.0,222.75,50.75,0.0,210.0,606.0,0.5,0,0.23863337085343067,157,63,145,12,43,12,6,2,"{""camera"": 122, ""phone"": 90}",6.25e-07,3.125e-06
36,0.7066131369122919,0.6546499921881868,0.5019631385209948,1.0,0.25,16,4,942.0,58.875,0.0,284.5,56.8125,0.0,259.75,667.0,0.5,0,0.35464999218818677,157,63,145,12,43,12,6,2,"{""camera"": 122, ""phone"": 90}",6.25e-07,3.125e-06
37,0.7065097768351717,0.6602739214178724,0.507878351324932,1.0,0.3125,16,5,874.0,54.625,0.0,254.5,53.0,0.0,235.0,661.0,0.5,0,0.23527392141787246,157,63,145,12,43,12,6,2,"{""camera"": 122, ""phone"": 90}",6.25e-07,3.125e-06
38,0.7065378427505493,0.6494519919705763,0.49620812534884245,1.0,0.25,16,4,1034.0,64.625,0.0,315.25,60.9375,0.0,286.25,719.0,0.5,0,0.34945199197057636,157,63,145,12,43,12,6,2,"{""camera"": 122, ""phone"": 90}",6.25e-07,3.125e-06
39,0.7063836264160445,0.6514707066042575,0.4984839058251826,1.0,0.25,16,4,937.0,58.5625,0.0,277.75,56.75,0.0,272.75,638.0,0.5,0,0.35147070660425755,157,63,145,12,43,12,6,2,"{""camera"": 122, ""phone"": 90}",3.125e-07,1.5625e-06
