epoch,train_loss,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,threshold,min_area,stage2_score,normal_budget_count,requested_hard_normal_count,target_random_normal_count,target_hard_normal_count,random_normal_count,hard_normal_count,hard_pool_size,hard_normal_max_repeats_per_epoch,train_device_counts_json,lr_encoder,lr_decoder
11,0.6254140009751191,0.7432710258756512,0.6066903778552726,1.0,0.13333333333333333,15,2,330.0,22.0,0.0,100.59999999999965,22.0,0.0,100.59999999999965,326.0,0.5,0,0.6766043592089845,158,63,138,20,44,20,10,2,"{""camera"": 122, ""phone"": 100}",1e-05,5e-05
12,0.6247289051880708,0.7409651644326085,0.6031413968362874,1.0,0.06666666666666667,15,1,268.0,17.866666666666667,0.0,80.39999999999972,17.866666666666667,0.0,80.39999999999972,268.0,0.5,0,0.7409651644326085,158,63,138,20,44,20,10,2,"{""camera"": 122, ""phone"": 100}",1e-05,5e-05
13,0.6237650377409799,0.7303749767332097,0.5901394074676791,1.0,0.06666666666666667,15,1,177.0,11.8,0.0,53.09999999999981,11.8,0.0,53.09999999999981,177.0,0.5,0,0.7303749767332097,158,63,150,8,44,8,4,2,"{""camera"": 120, ""phone"": 90}",1e-05,5e-05
14,0.6224858147757394,0.7472427113651116,0.6120303586495959,1.0,0.13333333333333333,15,2,54.0,3.6,0.0,17.79999999999995,3.6,0.0,17.79999999999995,50.0,0.5,0,0.6805760446984449,158,63,150,8,44,8,4,2,"{""camera"": 120, ""phone"": 90}",1e-05,5e-05
15,0.6227071842300558,0.7448821087544878,0.6094802225103009,1.0,0.13333333333333333,15,2,93.0,6.2,0.0,31.099999999999916,6.2,0.0,31.099999999999916,85.0,0.5,0,0.6782154420878211,158,63,146,12,44,12,6,2,"{""camera"": 118, ""phone"": 96}",1e-05,5e-05
16,0.6223357353255013,0.727617449957169,0.5881884163477119,1.0,0.2,15,3,227.0,15.133333333333333,0.0,83.49999999999986,15.133333333333333,0.0,83.49999999999986,171.0,0.5,0,0.5276174499571691,158,63,146,12,44,12,6,2,"{""camera"": 118, ""phone"": 96}",1e-05,5e-05
17,0.6221136848131815,0.7285600812307831,0.5896456523238077,1.0,0.2,15,3,452.0,30.133333333333333,0.0,198.9999999999999,30.133333333333333,0.0,198.9999999999999,283.0,0.5,0,0.5285600812307831,158,63,144,14,44,14,7,2,"{""camera"": 120, ""phone"": 96}",1e-05,5e-05
18,0.6212254895104302,0.7314027029373233,0.5918971311459522,1.0,0.26666666666666666,15,4,853.0,56.86666666666667,0.0,364.39999999999975,56.86666666666667,0.0,364.39999999999975,545.0,0.5,0,0.39806936960399003,158,63,144,14,44,14,7,2,"{""camera"": 120, ""phone"": 96}",5e-06,2.5e-05
19,0.6215466299188246,0.7335318759813374,0.5939398650121919,1.0,0.2,15,3,751.0,50.06666666666667,0.0,308.8999999999997,50.06666666666667,0.0,308.8999999999997,507.0,0.5,0,0.5335318759813374,158,63,142,16,44,16,8,2,"{""camera"": 122, ""phone"": 96}",5e-06,2.5e-05
20,0.6210523537539561,0.7323160995383087,0.5931471240834951,1.0,0.2,15,3,468.0,31.2,0.0,207.29999999999995,31.2,0.0,207.29999999999995,243.0,0.5,0,0.5323160995383087,158,63,142,16,44,16,8,2,"{""camera"": 122, ""phone"": 96}",5e-06,2.5e-05
21,0.6209335622437503,0.7286319747461685,0.5884311411908254,1.0,0.3333333333333333,15,5,550.0,36.666666666666664,0.0,233.7,36.666666666666664,0.0,233.7,240.0,0.5,0,0.26196530807950186,158,63,142,16,44,16,8,2,"{""camera"": 122, ""phone"": 96}",5e-06,2.5e-05
22,0.6204693869713249,0.7324192677520933,0.5931372307960905,1.0,0.26666666666666666,15,4,499.0,33.266666666666666,0.0,212.09999999999997,33.266666666666666,0.0,212.09999999999997,238.0,0.5,0,0.39908593441876,158,63,142,16,44,16,8,2,"{""camera"": 122, ""phone"": 96}",5e-06,2.5e-05
23,0.6205881931565025,0.7350400500547566,0.5969915999107258,1.0,0.26666666666666666,15,4,410.0,27.333333333333332,0.0,161.49999999999991,27.333333333333332,0.0,161.49999999999991,214.0,0.5,0,0.4017067167214233,158,63,140,18,44,18,9,2,"{""camera"": 122, ""phone"": 98}",2.5e-06,1.25e-05
24,0.6204283475875855,0.737021420458055,0.5990677694845,1.0,0.2,15,3,306.0,20.4,0.0,135.7,20.4,0.0,135.7,142.0,0.5,0,0.537021420458055,158,63,140,18,44,18,9,2,"{""camera"": 122, ""phone"": 98}",2.5e-06,1.25e-05
25,0.6201631849462336,0.7384855484022209,0.6007032528601456,1.0,0.26666666666666666,15,4,284.0,18.933333333333334,0.0,126.59999999999998,18.933333333333334,0.0,126.59999999999998,142.0,0.5,0,0.4051522150688876,158,63,140,18,44,18,9,2,"{""camera"": 122, ""phone"": 98}",2.5e-06,1.25e-05
26,0.6202726602554322,0.7354272221166096,0.5968065671039531,1.0,0.26666666666666666,15,4,372.0,24.8,0.0,156.29999999999993,24.8,0.0,156.29999999999993,206.0,0.5,0,0.4020938887832763,158,63,140,18,44,18,9,2,"{""camera"": 122, ""phone"": 98}",2.5e-06,1.25e-05
27,0.6193590203178263,0.7403584660146747,0.6032740791950112,1.0,0.2,15,3,289.0,19.266666666666666,0.0,124.09999999999997,19.266666666666666,0.0,124.09999999999997,150.0,0.5,0,0.5403584660146747,158,63,146,12,44,12,6,2,"{""camera"": 120, ""phone"": 94}",2.5e-06,1.25e-05
28,0.6193666380142497,0.7433631583858008,0.6071232188804903,1.0,0.2,15,3,160.0,10.666666666666666,0.0,67.09999999999998,10.666666666666666,0.0,67.09999999999998,79.0,0.5,0,0.5433631583858007,158,63,146,12,44,12,6,2,"{""camera"": 120, ""phone"": 94}",1.25e-06,6.25e-06
